Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [114] __gnu_cxx::new_allocator<Point*>::~new_allocator() [120] std::_Deque_base<Point*, std::allocator<Point*> >::~_Deque_base() [16] void std::__move_median_to_first<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) (stl_algo.h)
  [96] __gnu_cxx::new_allocator<Point**>::deallocate(Point***, unsigned long) [106] Point*** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<Point**>(Point** const*, Point** const*, Point***) [14] void std::__unguarded_linear_insert<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Val_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Val_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) (stl_algo.h)
  [97] __gnu_cxx::new_allocator<Point**>::allocate(unsigned long, void const*) [71] std::_Deque_iterator<Point*, Point*&, Point**>::_M_set_node(Point***) [15] void std::__unguarded_insertion_sort<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) (stl_algo.h)
  [89] __gnu_cxx::new_allocator<Point**>::new_allocator() [37] std::_Deque_iterator<Point*, Point*&, Point**>::_S_buffer_size() [9] std::_Deque_iterator<Point*, Point*&, Point**> std::__unguarded_partition_pivot<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) (stl_algo.h)
  [90] __gnu_cxx::new_allocator<Point**>::~new_allocator() [31] std::_Deque_iterator<Point*, Point*&, Point**>::_Deque_iterator(std::_Deque_iterator<Point*, Point*&, Point**> const&) [145] std::abs(float)
  [64] __gnu_cxx::__ops::_Val_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>::_Val_comp_iter(__gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>&&) (predefined_ops.h) [101] std::_Deque_iterator<Point*, Point*&, Point**>::_Deque_iterator() [104] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  [13] bool __gnu_cxx::__ops::_Val_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>::operator()<Point*, std::_Deque_iterator<Point*, Point*&, Point**> >(Point*&, std::_Deque_iterator<Point*, Point*&, Point**>) (predefined_ops.h) [72] std::_Deque_iterator<Point*, Point*&, Point**>::operator-=(long) [88] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
 [134] __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>::_Iter_comp_iter(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) (predefined_ops.h) [34] std::_Deque_iterator<Point*, Point*&, Point**>::operator--() [146] std::__lg(long)
   [8] bool __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>::operator()<std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>) (predefined_ops.h) [48] std::_Deque_iterator<Point*, Point*&, Point**>::operator+=(long) [112] Point*** std::copy<Point***, Point***>(Point***, Point***, Point***)
 [135] __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>::_Iter_comp_iter(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) (predefined_ops.h) [35] std::_Deque_iterator<Point*, Point*&, Point**>::operator++() [66] std::remove_reference<__gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>&>::type&& std::move<__gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>&>(__gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>&) (move.h)
  [18] bool __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>::operator()<std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>) (predefined_ops.h) [80] std::allocator_traits<std::allocator<Point*> >::deallocate(std::allocator<Point*>&, Point**, unsigned long) [123] std::remove_reference<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&>::type&& std::move<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&>(std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&)
  [65] __gnu_cxx::__ops::_Val_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> __gnu_cxx::__ops::__val_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(__gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) (predefined_ops.h) [69] void std::allocator_traits<std::allocator<Point*> >::destroy<Point*>(std::allocator<Point*>&, Point**) [33] std::remove_reference<Point*&>::type&& std::move<Point*&>(Point*&)
 [136] __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> __gnu_cxx::__ops::__iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) (predefined_ops.h) [81] std::allocator_traits<std::allocator<Point*> >::allocate(std::allocator<Point*>&, unsigned long) [129] std::remove_reference<std::allocator<Point*>&>::type&& std::move<std::allocator<Point*>&>(std::allocator<Point*>&)
 [137] __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}> __gnu_cxx::__ops::__iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) (predefined_ops.h) [84] std::allocator_traits<std::allocator<Point*> >::max_size(std::allocator<Point*> const&) [55] std::remove_reference<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}&>::type&& std::move<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}&>(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}&) (move.h)
   [2] Point::getX() const    [59] void std::allocator_traits<std::allocator<Point*> >::construct<Point*, Point* const&>(std::allocator<Point*>&, Point**, Point* const&) [130] std::remove_reference<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&>::type&& std::move<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&>(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&) (move.h)
  [29] Point::getY() const    [60] void std::allocator_traits<std::allocator<Point*> >::construct<Point*, Point*>(std::allocator<Point*>&, Point**, Point*&&) [6] void std::sort<std::_Deque_iterator<Point*, Point*&, Point**>, convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) (stl_algo.h)
  [74] __gnu_cxx::new_allocator<Point*>::_M_max_size() const [102] std::allocator_traits<std::allocator<Point**> >::deallocate(std::allocator<Point**>&, Point***, unsigned long) [147] std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data> >, std::is_move_constructible<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data>, std::is_move_assignable<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data> >::value, void>::type std::swap<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data>(std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&, std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&)
  [82] __gnu_cxx::new_allocator<Point*>::max_size() const [103] std::allocator_traits<std::allocator<Point**> >::allocate(std::allocator<Point**>&, unsigned long) [45] std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<Point*> >, std::is_move_constructible<Point*>, std::is_move_assignable<Point*> >::value, void>::type std::swap<Point*>(Point*&, Point*&)
  [98] __gnu_cxx::new_allocator<Point**>::_M_max_size() const [85] std::deque<Point*, std::allocator<Point*> >::_S_max_size(std::allocator<Point*> const&) [32] std::atan2(float, float)
  [75] std::_Deque_base<Point*, std::allocator<Point*> >::_M_get_Tp_allocator() const [61] Point*& std::deque<Point*, std::allocator<Point*> >::emplace_back<Point*>(Point*&&) [7] void std::__sort<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) (stl_algo.h)
  [91] std::_Deque_base<Point*, std::allocator<Point*> >::_M_get_map_allocator() const [121] std::deque<Point*, std::allocator<Point*> >::_M_destroy_data(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, std::allocator<Point*> const&) [42] Point*&& std::forward<Point*>(std::remove_reference<Point*>::type&)
  [30] std::_Deque_iterator<Point*, Point*&, Point**>::operator*() const [86] void std::deque<Point*, std::allocator<Point*> >::_M_push_back_aux<Point*>(Point*&&) [50] Point* const& std::forward<Point* const&>(std::remove_reference<Point* const&>::type&)
  [52] std::_Deque_iterator<Point*, Point*&, Point**>::operator[](long) const [107] std::deque<Point*, std::allocator<Point*> >::_M_reallocate_map(unsigned long, bool) [46] void std::iter_swap<std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>)
  [39] std::deque<Point*, std::allocator<Point*> >::size() const [87] std::deque<Point*, std::allocator<Point*> >::_M_reserve_map_at_back(unsigned long) [40] std::operator==(std::_Deque_iterator<Point*, Point*&, Point**> const&, std::_Deque_iterator<Point*, Point*&, Point**> const&)
  [83] std::deque<Point*, std::allocator<Point*> >::max_size() const [43] std::deque<Point*, std::allocator<Point*> >::end() [47] std::operator<(std::_Deque_iterator<Point*, Point*&, Point**> const&, std::_Deque_iterator<Point*, Point*&, Point**> const&)
 [125] std::allocator<Point*>::allocator() [44] std::deque<Point*, std::allocator<Point*> >::back() [38] std::operator-(std::_Deque_iterator<Point*, Point*&, Point**> const&, std::_Deque_iterator<Point*, Point*&, Point**> const&)
 [138] std::allocator<Point*>::allocator(std::allocator<Point*> const&) [105] std::deque<Point*, std::allocator<Point*> >::begin() [73] std::operator-(std::_Deque_iterator<Point*, Point*&, Point**> const&, long)
 [115] std::allocator<Point*>::~allocator() [70] std::deque<Point*, std::allocator<Point*> >::pop_back() [41] std::operator!=(std::_Deque_iterator<Point*, Point*&, Point**> const&, std::_Deque_iterator<Point*, Point*&, Point**> const&)
  [92] std::allocator<Point**>::allocator<Point*>(std::allocator<Point*> const&) [62] std::deque<Point*, std::allocator<Point*> >::push_back(Point*&&) [49] std::operator+(std::_Deque_iterator<Point*, Point*&, Point**> const&, long)
  [93] std::allocator<Point**>::~allocator() [63] std::deque<Point*, std::allocator<Point*> >::push_back(Point* const&) [5] convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}::operator()(Point*, Point*) const (Q1_deque.cpp)
 [139] std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl::_Deque_impl(std::allocator<Point*>&&) [144] std::deque<Point*, std::allocator<Point*> >::deque(std::deque<Point*, std::allocator<Point*> >&&) [19] convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}::operator()(Point*, Point*) const (Q1_deque.cpp)
 [126] std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl::_Deque_impl() [128] std::deque<Point*, std::allocator<Point*> >::deque() [51] operator new(unsigned long, void*)
 [116] std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl::~_Deque_impl() [122] std::deque<Point*, std::allocator<Point*> >::~deque()
